Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Rslt,Spread,Total,Away,Under,Win
2023,9.0,2023-11-05,GNB,20.0,1,LAR,3.0,1.0,1.5,48.5,,,
2023,10.0,2023-11-12,GNB,19.0,0,PIT,23.0,0.0,6.0,47.5,,,
2023,11.0,2023-11-19,GNB,23.0,1,LAC,20.0,1.0,3.0,41.5,,,
2023,12.0,2023-11-23,GNB,29.0,0,DET,22.0,1.0,2.0,43.0,,,
2023,13.0,2023-12-03,GNB,27.0,1,KAN,19.0,1.0,-1.0,38.0,,,
2023,14.0,2023-12-11,GNB,22.0,0,NYG,24.0,0.0,4.5,41.5,,,
2023,15.0,2023-12-17,GNB,20.0,1,TAM,34.0,0.0,3.0,39.5,,,
2023,16.0,2023-12-24,GNB,33.0,0,CAR,30.0,1.0,3.0,43.5,,,
2023,17.0,2023-12-31,GNB,33.0,0,MIN,10.0,1.0,10.5,43.5,,,
2023,18.0,2024-01-07,GNB,17.0,1,CHI,9.0,1.0,-3.0,41.0,,,
2023,1.0,2023-09-10,HTX,9.0,0,BAL,25.0,0.0,-4.0,40.5,,,
2023,2.0,2023-09-17,HTX,20.0,1,IND,31.0,0.0,-2.0,40.5,,,
2023,3.0,2023-09-24,HTX,37.0,0,JAX,17.0,1.0,-4.5,40.5,,,
2023,4.0,2023-10-01,HTX,30.0,1,PIT,6.0,1.0,6.5,37.5,,,
2023,5.0,2023-10-08,HTX,19.0,0,ATL,21.0,0.0,-2.0,40.5,,,
2023,6.0,2023-10-15,HTX,20.0,1,NOR,13.0,1.0,7.0,40.0,,,
2023,8.0,2023-10-29,HTX,13.0,0,CAR,15.0,0.0,6.5,38.5,,,
2023,9.0,2023-11-05,HTX,39.0,1,TAM,37.0,1.0,4.5,36.5,,,
2023,10.0,2023-11-12,HTX,30.0,0,CIN,27.0,1.0,11.5,43.5,,,
2023,11.0,2023-11-19,HTX,21.0,1,ARI,16.0,1.0,16.5,44.5,,,
2023,12.0,2023-11-26,HTX,21.0,1,JAX,24.0,0.0,3.0,45.5,,,
2023,13.0,2023-12-03,HTX,22.0,1,DEN,17.0,1.0,7.0,47.5,,,
2023,14.0,2023-12-10,HTX,6.0,0,NYJ,30.0,0.0,8.5,43.5,,,
2023,15.0,2023-12-17,HTX,19.0,0,TEN,16.0,1.0,9.5,44.5,,,
2023,16.0,2023-12-24,HTX,22.0,1,CLE,36.0,0.0,13.5,38.5,,,
2023,17.0,2023-12-31,HTX,26.0,1,TEN,3.0,1.0,2.5,43.5,,,
2023,18.0,2024-01-06,HTX,23.0,0,IND,19.0,1.0,5.5,49.0,,,
2023,1.0,2023-09-10,CLT,21.0,1,JAX,31.0,0.0,2.5,45.0,,,
2023,2.0,2023-09-17,CLT,31.0,0,HOU,20.0,1.0,6.5,41.0,,,
2023,3.0,2023-09-24,CLT,22.0,0,BAL,19.0,1.0,12.0,48.5,,,
2023,4.0,2023-10-01,CLT,23.0,1,LAR,29.0,0.0,4.0,43.0,,,
2023,5.0,2023-10-08,CLT,23.0,1,TEN,16.0,1.0,12.0,48.0,,,
2023,6.0,2023-10-15,CLT,20.0,0,JAX,37.0,0.0,3.0,47.5,,,
2023,7.0,2023-10-22,CLT,38.0,1,CLE,39.0,0.0,-3.5,39.5,,,
2023,8.0,2023-10-29,CLT,27.0,1,NOR,38.0,0.0,-3.0,40.5,,,
2023,9.0,2023-11-05,CLT,27.0,0,CAR,13.0,1.0,3.0,47.5,,,
2023,10.0,2023-11-12,CLT,10.0,0,NWE,6.0,1.0,3.5,42.5,,,
2023,12.0,2023-11-26,CLT,27.0,1,TAM,20.0,1.0,-2.5,42.0,,,
2023,13.0,2023-12-03,CLT,31.0,0,TEN,28.0,1.0,-1.5,41.5,,,
2023,14.0,2023-12-10,CLT,14.0,0,CIN,34.0,0.0,3.0,37.5,,,
2023,15.0,2023-12-16,CLT,30.0,1,PIT,13.0,1.0,-2.5,35.5,,,
2023,16.0,2023-12-24,CLT,10.0,0,ATL,29.0,0.0,-3.5,39.5,,,
2023,17.0,2023-12-31,CLT,23.0,1,LVR,20.0,1.0,-2.5,43.5,,,
2023,18.0,2024-01-06,CLT,19.0,1,HOU,23.0,0.0,1.5,42.0,,,
2023,1.0,2023-09-10,JAX,31.0,0,IND,21.0,1.0,-2.0,33.5,,,
2023,2.0,2023-09-17,JAX,9.0,1,KAN,17.0,0.0,-1.0,41.0,,,
2023,3.0,2023-09-24,JAX,17.0,1,HOU,37.0,0.0,-3.0,33.0,,,
2023,4.0,2023-10-01,JAX,23.0,1,ATL,7.0,1.0,-3.0,45.0,,,
2023,5.0,2023-10-08,JAX,25.0,0,BUF,20.0,1.0,2.5,38.0,,,
2023,6.0,2023-10-15,JAX,37.0,1,IND,20.0,1.0,3.0,42.0,,,
2023,7.0,2023-10-19,JAX,31.0,0,NOR,24.0,1.0,-9.5,43.5,,,
2023,8.0,2023-10-29,JAX,20.0,0,PIT,10.0,1.0,3.5,45.5,,,
2023,10.0,2023-11-12,JAX,3.0,1,SFO,34.0,0.0,-7.5,44.5,,,
2023,11.0,2023-11-19,JAX,34.0,1,TEN,14.0,1.0,-2.5,41.0,,,
2023,12.0,2023-11-26,JAX,24.0,0,HOU,21.0,1.0,-4.5,38.5,,,
2023,13.0,2023-12-04,JAX,31.0,1,CIN,34.0,0.0,-5.0,42.5,,,
2023,14.0,2023-12-10,JAX,27.0,0,CLE,31.0,0.0,-3.0,43.5,,,
2023,15.0,2023-12-17,JAX,7.0,1,BAL,23.0,0.0,-9.5,44.5,,,
2023,16.0,2023-12-24,JAX,12.0,0,TAM,30.0,0.0,-6.5,44.5,,,
2023,17.0,2023-12-31,JAX,26.0,1,CAR,0.0,1.0,-6.0,38.5,,,
2023,18.0,2024-01-07,JAX,20.0,0,TEN,28.0,0.0,-4.0,46.0,,,
2023,1.0,2023-09-07,KAN,20.0,1,DET,21.0,0.0,-3.0,48.0,,,
2023,2.0,2023-09-17,KAN,17.0,0,JAX,9.0,1.0,-7.5,39.5,,,
2023,3.0,2023-09-24,KAN,41.0,1,CHI,10.0,1.0,-3.0,42.0,,,
2023,4.0,2023-10-01,KAN,23.0,0,NYJ,20.0,1.0,6.0,46.5,,,
2023,5.0,2023-10-08,KAN,27.0,0,MIN,20.0,1.0,-3.5,46.5,,,
2023,6.0,2023-10-12,KAN,19.0,1,DEN,8.0,1.0,3.0,34.5,,,
2023,7.0,2023-10-22,KAN,31.0,1,LAC,17.0,1.0,-9.5,43.5,,,
2023,8.0,2023-10-29,KAN,9.0,0,DEN,24.0,0.0,-4.0,44.0,,,
2023,9.0,2023-11-05,KAN,21.0,1,MIA,14.0,1.0,-2.5,45.5,,,
2023,11.0,2023-11-20,KAN,17.0,1,PHI,21.0,0.0,-8.0,47.0,,,
2023,12.0,2023-11-26,KAN,31.0,0,LVR,17.0,1.0,-4.5,43.5,,,
2023,13.0,2023-12-03,KAN,19.0,0,GNB,27.0,0.0,-2.5,53.0,,,
2023,14.0,2023-12-10,KAN,17.0,1,BUF,20.0,0.0,-5.5,48.5,,,
2023,15.0,2023-12-17,KAN,27.0,0,NWE,17.0,1.0,-15.5,43.5,,,
2023,16.0,2023-12-25,KAN,14.0,1,LVR,20.0,0.0,-7.5,41.5,,,
2023,17.0,2023-12-31,KAN,25.0,1,CIN,17.0,1.0,-10.0,43.5,,,
2023,18.0,2024-01-07,KAN,13.0,0,LAC,12.0,1.0,1.5,50.5,,,
2023,1.0,2023-09-10,SDG,34.0,1,MIA,36.0,0.0,-7.5,47.5,,,
2023,2.0,2023-09-17,SDG,24.0,0,TEN,27.0,0.0,-7.5,39.0,,,
2023,3.0,2023-09-24,SDG,28.0,0,MIN,24.0,1.0,3.0,48.5,,,
2023,4.0,2023-10-01,SDG,24.0,1,LVR,17.0,1.0,1.5,48.5,,,
2023,6.0,2023-10-16,SDG,17.0,1,DAL,20.0,0.0,-2.0,49.5,,,
2023,7.0,2023-10-22,SDG,17.0,0,KAN,31.0,0.0,-12.5,44.0,,,
2023,8.0,2023-10-29,SDG,30.0,1,CHI,13.0,1.0,-14.0,40.0,,,
2023,9.0,2023-11-06,SDG,27.0,0,NYJ,6.0,1.0,-2.5,48.0,,,
2023,10.0,2023-11-12,SDG,38.0,1,DET,41.0,0.0,-10.0,38.0,,,
2023,11.0,2023-11-19,SDG,20.0,0,GNB,23.0,0.0,-2.5,45.5,,,
2023,12.0,2023-11-26,SDG,10.0,1,BAL,20.0,0.0,3.5,39.5,,,
2023,13.0,2023-12-03,SDG,6.0,0,NWE,0.0,1.0,3.0,39.5,,,
2023,14.0,2023-12-10,SDG,7.0,1,DEN,24.0,0.0,5.0,43.0,,,
2023,15.0,2023-12-14,SDG,21.0,0,LVR,63.0,0.0,4.5,46.5,,,
2023,16.0,2023-12-23,SDG,22.0,1,BUF,24.0,0.0,9.5,43.5,,,
2023,17.0,2023-12-31,SDG,9.0,0,DEN,16.0,0.0,14.0,47.5,,,
2023,18.0,2024-01-07,SDG,12.0,1,KAN,13.0,0.0,3.5,42.5,,,
2023,1.0,2023-09-10,RAM,30.0,0,SEA,13.0,1.0,1.5,44.5,,,
2023,2.0,2023-09-17,RAM,23.0,1,SFO,30.0,0.0,3.5,38.5,,,
2023,3.0,2023-09-25,RAM,16.0,0,CIN,19.0,0.0,11.0,43.0,,,
2023,4.0,2023-10-01,RAM,29.0,0,IND,23.0,1.0,3.5,36.5,,,
2023,5.0,2023-10-08,RAM,14.0,1,PHI,23.0,0.0,3.5,36.5,,,
2023,6.0,2023-10-15,RAM,26.0,1,ARI,9.0,1.0,6.0,38.5,,,
2023,7.0,2023-10-22,RAM,17.0,1,PIT,24.0,0.0,3.0,33.0,,,
2023,8.0,2023-10-29,RAM,20.0,0,DAL,43.0,0.0,4.0,37.5,,,
2023,9.0,2023-11-05,RAM,3.0,0,GNB,20.0,0.0,4.0,36.5,,,
2023,11.0,2023-11-19,RAM,17.0,1,SEA,16.0,1.0,4.0,37.0,,,
2023,12.0,2023-11-26,RAM,37.0,0,ARI,14.0,1.0,-1.5,41.5,,,
2023,13.0,2023-12-03,RAM,36.0,1,CLE,19.0,1.0,2.5,42.0,,,
2023,14.0,2023-12-10,RAM,31.0,0,BAL,37.0,0.0,13.0,48.5,,,
2023,15.0,2023-12-17,RAM,28.0,1,WAS,20.0,1.0,3.0,47.0,,,
2023,16.0,2023-12-21,RAM,30.0,1,NOR,22.0,1.0,6.0,44.5,,,
2023,17.0,2023-12-31,RAM,26.0,0,NYG,25.0,1.0,3.0,44.5,,,
2023,18.0,2024-01-07,RAM,21.0,0,SFO,20.0,1.0,2.5,38.5,,,
2023,1.0,2023-09-10,RAI,17.0,0,DEN,16.0,1.0,10.5,45.5,,,
2023,2.0,2023-09-17,RAI,10.0,0,BUF,38.0,0.0,8.5,42.5,,,
2023,3.0,2023-09-24,RAI,18.0,1,PIT,23.0,0.0,-3.5,38.5,,,
2023,4.0,2023-10-01,RAI,17.0,0,LAC,24.0,0.0,8.0,48.0,,,
2023,5.0,2023-10-09,RAI,17.0,1,GNB,13.0,1.0,3.0,44.0,,,
2023,6.0,2023-10-15,RAI,21.0,1,NWE,17.0,1.0,3.0,43.0,,,
2023,7.0,2023-10-22,RAI,12.0,0,CHI,30.0,0.0,3.0,38.0,,,
2023,8.0,2023-10-30,RAI,14.0,0,DET,26.0,0.0,-4.0,43.0,,,
2023,9.0,2023-11-05,RAI,30.0,1,NYG,6.0,1.0,-2.5,38.0,,,
2023,10.0,2023-11-12,RAI,16.0,1,NYJ,12.0,1.0,3.0,45.0,,,
2023,11.0,2023-11-19,RAI,13.0,0,MIA,20.0,0.0,-1.5,47.5,,,
2023,12.0,2023-11-26,RAI,17.0,1,KAN,31.0,0.0,-3.5,45.5,,,
2023,14.0,2023-12-10,RAI,0.0,1,MIN,3.0,0.0,-3.0,45.5,,,
2023,15.0,2023-12-14,RAI,63.0,1,LAC,21.0,1.0,-2.5,41.5,,,
2023,16.0,2023-12-25,RAI,20.0,0,KAN,14.0,1.0,-3.0,45.5,,,
2023,17.0,2023-12-31,RAI,20.0,0,IND,23.0,0.0,-3.0,45.5,,,
2023,18.0,2024-01-07,RAI,27.0,1,DEN,14.0,1.0,4.5,44.5,,,
2023,1.0,2023-09-10,MIA,36.0,0,LAC,34.0,1.0,-1.5,50.5,,,
2023,2.0,2023-09-17,MIA,24.0,0,NWE,17.0,1.0,-5.5,45.5,,,
2023,3.0,2023-09-24,MIA,70.0,1,DEN,20.0,1.0,4.0,46.0,,,
2023,4.0,2023-10-01,MIA,20.0,0,BUF,48.0,0.0,2.0,36.5,,,
2023,5.0,2023-10-08,MIA,31.0,1,NYG,16.0,1.0,10.0,40.0,,,
2023,6.0,2023-10-15,MIA,42.0,1,CAR,21.0,1.0,-2.5,44.5,,,
2023,7.0,2023-10-22,MIA,17.0,0,PHI,31.0,0.0,-3.0,41.0,,,
2023,8.0,2023-10-29,MIA,31.0,1,NWE,17.0,1.0,-2.5,38.0,,,
2023,9.0,2023-11-05,MIA,14.0,0,KAN,21.0,0.0,6.5,44.0,,,
2023,11.0,2023-11-19,MIA,20.0,1,LVR,13.0,1.0,-7.5,37.0,,,
2023,12.0,2023-11-24,MIA,34.0,0,NYJ,13.0,1.0,1.5,47.5,,,
2023,13.0,2023-12-03,MIA,45.0,0,WAS,15.0,1.0,-2.5,39.0,,,
2023,14.0,2023-12-11,MIA,27.0,1,TEN,28.0,0.0,-3.5,38.0,,,
2023,15.0,2023-12-17,MIA,30.0,1,NYJ,0.0,1.0,2.5,41.0,,,
2023,16.0,2023-12-24,MIA,22.0,1,DAL,20.0,1.0,9.5,35.5,,,
2023,17.0,2023-12-31,MIA,19.0,0,BAL,56.0,0.0,-3.5,39.5,,,
2023,18.0,2024-01-07,MIA,14.0,1,BUF,21.0,0.0,4.5,39.5,,,
2023,1.0,2023-09-10,MIN,17.0,1,TAM,20.0,0.0,-13.5,38.5,,,
2023,2.0,2023-09-14,MIN,28.0,0,PHI,34.0,0.0,6.0,38.5,,,
2023,3.0,2023-09-24,MIN,24.0,1,LAC,28.0,0.0,-2.0,33.0,,,
2023,4.0,2023-10-01,MIN,21.0,0,CAR,13.0,1.0,1.0,37.0,,,
2023,5.0,2023-10-08,MIN,20.0,1,KAN,27.0,0.0,4.0,40.5,,,
2023,6.0,2023-10-15,MIN,19.0,0,CHI,13.0,1.0,-2.5,34.0,,,
2023,7.0,2023-10-23,MIN,22.0,1,SFO,17.0,1.0,-3.0,38.0,,,
2023,8.0,2023-10-29,MIN,24.0,0,GNB,10.0,1.0,-3.0,40.0,,,
2023,9.0,2023-11-05,MIN,31.0,0,ATL,28.0,1.0,-7.5,35.0,,,
2023,10.0,2023-11-12,MIN,27.0,1,NOR,19.0,1.0,7.5,37.0,,,
2023,11.0,2023-11-19,MIN,20.0,0,DEN,21.0,0.0,-2.0,44.5,,,
2023,12.0,2023-11-27,MIN,10.0,1,CHI,12.0,0.0,-3.5,45.5,,,
2023,14.0,2023-12-10,MIN,3.0,0,LVR,0.0,1.0,-8.5,38.5,,,
2023,15.0,2023-12-16,MIN,24.0,0,CIN,27.0,0.0,-11.5,43.5,,,
2023,16.0,2023-12-24,MIN,24.0,1,DET,30.0,0.0,-6.5,43.5,,,
2023,17.0,2023-12-31,MIN,10.0,1,GNB,33.0,0.0,3.5,45.0,,,
2023,18.0,2024-01-07,MIN,20.0,0,DET,30.0,0.0,-1.5,50.0,,,
2023,1.0,2023-09-10,NWE,20.0,1,PHI,25.0,0.0,-6.5,44.5,,,
2023,2.0,2023-09-17,NWE,17.0,1,MIA,24.0,0.0,3.0,46.5,,,
2023,3.0,2023-09-24,NWE,15.0,0,NYJ,10.0,1.0,-17.5,38.5,,,
2023,4.0,2023-10-01,NWE,3.0,0,DAL,38.0,0.0,-11.0,43.0,,,
2023,5.0,2023-10-08,NWE,0.0,1,NOR,34.0,0.0,-13.5,48.5,,,
2023,6.0,2023-10-15,NWE,17.0,0,LVR,21.0,0.0,-9.5,47.0,,,
2023,7.0,2023-10-22,NWE,29.0,1,BUF,25.0,1.0,-3.5,51.5,,,
2023,8.0,2023-10-29,NWE,17.0,0,MIA,31.0,0.0,2.0,49.5,,,
2023,9.0,2023-11-05,NWE,17.0,1,WAS,20.0,0.0,1.5,49.0,,,
2023,10.0,2023-11-12,NWE,6.0,1,IND,10.0,0.0,-5.0,52.0,,,
2023,12.0,2023-11-26,NWE,7.0,0,NYG,10.0,0.0,-13.0,46.5,,,
2023,13.0,2023-12-03,NWE,0.0,1,LAC,6.0,0.0,-7.0,50.5,,,
2023,14.0,2023-12-07,NWE,21.0,0,PIT,18.0,1.0,-3.0,44.0,,,
2023,15.0,2023-12-17,NWE,17.0,1,KAN,27.0,0.0,-4.0,38.5,,,
2023,16.0,2023-12-24,NWE,26.0,0,DEN,23.0,1.0,6.0,47.5,,,
2023,17.0,2023-12-31,NWE,21.0,0,BUF,27.0,0.0,-3.0,47.0,,,
2023,18.0,2024-01-07,NWE,3.0,1,NYJ,17.0,0.0,-2.5,42.5,,,
2023,1.0,2023-09-10,NOR,16.0,1,TEN,15.0,1.0,10.5,47.5,,,
2023,2.0,2023-09-18,NOR,20.0,0,CAR,17.0,1.0,-1.0,44.0,,,
2023,3.0,2023-09-24,NOR,17.0,0,GNB,18.0,0.0,7.0,45.5,,,
2023,4.0,2023-10-01,NOR,9.0,1,TAM,26.0,0.0,7.5,47.5,,,
2023,5.0,2023-10-08,NOR,34.0,0,NWE,0.0,1.0,-3.0,41.0,,,
2023,6.0,2023-10-15,NOR,13.0,0,HOU,20.0,0.0,-1.0,37.0,,,
2023,7.0,2023-10-19,NOR,24.0,1,JAX,31.0,0.0,3.0,47.0,,,
2023,8.0,2023-10-29,NOR,38.0,0,IND,27.0,1.0,2.5,43.5,,,
2023,9.0,2023-11-05,NOR,24.0,1,CHI,17.0,1.0,4.5,48.0,,,
2023,10.0,2023-11-12,NOR,19.0,0,MIN,27.0,0.0,-7.0,35.0,,,
2023,12.0,2023-11-26,NOR,15.0,0,ATL,24.0,0.0,-3.5,36.5,,,
2023,13.0,2023-12-03,NOR,28.0,1,DET,33.0,0.0,3.0,37.0,,,
2023,14.0,2023-12-10,NOR,28.0,1,CAR,6.0,1.0,3.5,53.5,,,
2023,15.0,2023-12-17,NOR,24.0,1,NYG,6.0,1.0,-4.5,47.0,,,
2023,16.0,2023-12-21,NOR,22.0,0,LAR,30.0,0.0,-3.0,47.5,,,
2023,17.0,2023-12-31,NOR,23.0,0,TAM,13.0,1.0,-2.5,45.0,,,
2023,18.0,2024-01-07,NOR,48.0,1,ATL,17.0,1.0,-9.5,43.5,,,
2023,1.0,2023-09-10,NYG,0.0,1,DAL,40.0,0.0,-3.0,43.5,,,
2023,2.0,2023-09-17,NYG,31.0,0,ARI,28.0,1.0,3.0,43.5,,,
2023,3.0,2023-09-21,NYG,12.0,0,SFO,30.0,0.0,-7.0,45.5,,,
2023,4.0,2023-10-02,NYG,3.0,1,SEA,24.0,0.0,-2.5,48.5,,,
2023,5.0,2023-10-08,NYG,16.0,0,MIA,31.0,0.0,-8.0,48.0,,,
2023,6.0,2023-10-15,NYG,9.0,0,BUF,14.0,0.0,-8.0,47.0,,,
2023,7.0,2023-10-22,NYG,14.0,1,WAS,7.0,1.0,-4.5,47.5,,,
2023,8.0,2023-10-29,NYG,10.0,1,NYJ,13.0,0.0,-3.0,43.0,,,
2023,9.0,2023-11-05,NYG,6.0,0,LVR,30.0,0.0,-4.5,48.0,,,
2023,10.0,2023-11-12,NYG,17.0,0,DAL,49.0,0.0,-3.0,47.5,,,
2023,11.0,2023-11-19,NYG,31.0,0,WAS,19.0,1.0,5.0,52.0,,,
2023,12.0,2023-11-26,NYG,10.0,1,NWE,7.0,1.0,-3.5,46.0,,,
2023,14.0,2023-12-11,NYG,24.0,1,GNB,22.0,1.0,-3.0,52.0,,,
2023,15.0,2023-12-17,NYG,6.0,0,NOR,24.0,0.0,-6.0,49.0,,,
2023,16.0,2023-12-25,NYG,25.0,0,PHI,33.0,0.0,7.0,51.5,,,
2023,17.0,2023-12-31,NYG,25.0,1,LAR,26.0,0.0,1.5,41.5,,,
2023,18.0,2024-01-07,NYG,27.0,1,PHI,10.0,1.0,3.0,40.5,,,
2023,1.0,2023-09-11,NYJ,22.0,1,BUF,16.0,1.0,-1.5,41.5,,,
2023,2.0,2023-09-17,NYJ,10.0,0,DAL,30.0,0.0,2.5,45.0,,,
2023,3.0,2023-09-24,NYJ,10.0,1,NWE,15.0,0.0,1.5,44.5,,,
2023,4.0,2023-10-01,NYJ,20.0,1,KAN,23.0,0.0,1.0,44.0,,,
2023,5.0,2023-10-08,NYJ,31.0,0,DEN,21.0,1.0,1.5,41.5,,,
2023,6.0,2023-10-15,NYJ,20.0,1,PHI,14.0,1.0,-3.5,37.5,,,
2023,8.0,2023-10-29,NYJ,13.0,0,NYG,10.0,1.0,3.0,38.5,,,
2023,9.0,2023-11-06,NYJ,6.0,1,LAC,27.0,0.0,3.0,44.0,,,
2023,10.0,2023-11-12,NYJ,12.0,0,LVR,16.0,0.0,8.0,47.0,,,
2023,11.0,2023-11-19,NYJ,6.0,0,BUF,32.0,0.0,5.5,42.5,,,
2023,12.0,2023-11-24,NYJ,13.0,1,MIA,34.0,0.0,-6.0,37.0,,,
2023,13.0,2023-12-03,NYJ,8.0,1,ATL,13.0,0.0,-3.5,42.5,,,
2023,14.0,2023-12-10,NYJ,30.0,1,HOU,6.0,1.0,-4.0,37.5,,,
2023,15.0,2023-12-17,NYJ,0.0,0,MIA,30.0,0.0,1.5,43.0,,,
2023,16.0,2023-12-24,NYJ,30.0,1,WAS,28.0,1.0,-3.0,45.0,,,
2023,17.0,2023-12-28,NYJ,20.0,0,CLE,37.0,0.0,7.0,50.5,,,
2023,18.0,2024-01-07,NYJ,17.0,0,NWE,3.0,1.0,10.0,50.5,,,
2023,1.0,2023-09-10,PHI,25.0,0,NWE,20.0,1.0,9.5,43.5,,,
2023,2.0,2023-09-14,PHI,34.0,1,MIN,28.0,1.0,-1.0,40.0,,,
2023,3.0,2023-09-25,PHI,25.0,0,TAM,11.0,1.0,9.5,43.5,,,
2023,4.0,2023-10-01,PHI,34.0,1,WAS,31.0,1.0,3.0,41.5,,,
2023,5.0,2023-10-08,PHI,23.0,0,LAR,14.0,1.0,2.5,42.0,,,
2023,6.0,2023-10-15,PHI,14.0,0,NYJ,20.0,0.0,2.5,41.5,,,
2023,7.0,2023-10-22,PHI,31.0,1,MIA,17.0,1.0,-3.5,42.5,,,
2023,8.0,2023-10-29,PHI,38.0,0,WAS,31.0,1.0,-2.5,36.5,,,
2023,9.0,2023-11-05,PHI,28.0,1,DAL,23.0,1.0,5.5,45.5,,,
2023,11.0,2023-11-20,PHI,21.0,0,KAN,17.0,1.0,-5.5,49.0,,,
2023,12.0,2023-11-26,PHI,37.0,1,BUF,34.0,1.0,1.5,48.0,,,
2023,13.0,2023-12-03,PHI,19.0,1,SFO,42.0,0.0,-3.0,47.0,,,
2023,14.0,2023-12-10,PHI,13.0,0,DAL,33.0,0.0,-3.5,33.0,,,
2023,15.0,2023-12-18,PHI,17.0,0,SEA,20.0,0.0,3.0,37.0,,,
2023,16.0,2023-12-25,PHI,33.0,1,NYG,25.0,1.0,3.0,40.0,,,
2023,17.0,2023-12-31,PHI,31.0,1,ARI,35.0,0.0,-4.0,44.0,,,
2023,18.0,2024-01-07,PHI,10.0,0,NYG,27.0,0.0,-1.5,47.5,,,
2023,1.0,2023-09-10,PIT,7.0,1,SFO,30.0,0.0,2.0,44.5,,,
2023,2.0,2023-09-18,PIT,26.0,1,CLE,22.0,1.0,9.5,43.5,,,
2023,3.0,2023-09-24,PIT,23.0,0,LVR,18.0,1.0,3.5,46.5,,,
2023,4.0,2023-10-01,PIT,6.0,0,HOU,30.0,0.0,1.0,40.0,,,
2023,5.0,2023-10-08,PIT,17.0,1,BAL,10.0,1.0,7.5,44.5,,,
2023,7.0,2023-10-22,PIT,24.0,0,LAR,17.0,1.0,1.0,44.5,,,
2023,8.0,2023-10-29,PIT,10.0,1,JAX,20.0,0.0,2.5,43.5,,,
2023,9.0,2023-11-02,PIT,20.0,1,TEN,16.0,1.0,4.5,43.5,,,
2023,10.0,2023-11-12,PIT,23.0,1,GNB,19.0,1.0,3.5,39.5,,,
2023,11.0,2023-11-19,PIT,10.0,0,CLE,13.0,0.0,1.5,43.5,,,
2023,12.0,2023-11-26,PIT,16.0,0,CIN,10.0,1.0,-1.5,44.5,,,
2023,13.0,2023-12-03,PIT,10.0,1,ARI,24.0,0.0,-2.5,41.5,,,
2023,14.0,2023-12-07,PIT,18.0,1,NWE,21.0,0.0,-2.5,45.5,,,
2023,15.0,2023-12-16,PIT,13.0,0,IND,30.0,0.0,-1.0,42.0,,,
2023,16.0,2023-12-23,PIT,34.0,1,CIN,11.0,1.0,2.5,44.5,,,
2023,17.0,2023-12-31,PIT,30.0,0,SEA,23.0,1.0,-1.0,42.5,,,
2023,18.0,2024-01-06,PIT,17.0,0,BAL,10.0,1.0,3.0,45.0,,,
2023,1.0,2023-09-10,SEA,13.0,1,LAR,30.0,0.0,-4.0,42.5,,,
2023,2.0,2023-09-17,SEA,37.0,0,DET,31.0,1.0,1.5,47.5,,,
2023,3.0,2023-09-24,SEA,37.0,1,CAR,27.0,1.0,-3.5,46.5,,,
2023,4.0,2023-10-02,SEA,24.0,0,NYG,3.0,1.0,3.5,51.0,,,
2023,6.0,2023-10-15,SEA,13.0,0,CIN,17.0,0.0,-9.5,43.5,,,
2023,7.0,2023-10-22,SEA,20.0,1,ARI,10.0,1.0,-3.5,42.5,,,
2023,8.0,2023-10-29,SEA,24.0,1,CLE,20.0,1.0,5.5,48.5,,,
2023,9.0,2023-11-05,SEA,3.0,0,BAL,37.0,0.0,-4.5,43.5,,,
2023,10.0,2023-11-12,SEA,29.0,1,WAS,26.0,1.0,2.5,40.5,,,
2023,11.0,2023-11-19,SEA,16.0,0,LAR,17.0,0.0,-2.5,40.5,,,
2023,12.0,2023-11-23,SEA,13.0,1,SFO,31.0,0.0,3.0,44.5,,,
2023,13.0,2023-11-30,SEA,35.0,0,DAL,41.0,0.0,-6.5,40.0,,,
2023,14.0,2023-12-10,SEA,16.0,0,SFO,28.0,0.0,-1.5,48.0,,,
2023,15.0,2023-12-18,SEA,20.0,1,PHI,17.0,1.0,-10.0,40.0,,,
2023,16.0,2023-12-24,SEA,20.0,0,TEN,17.0,1.0,2.5,34.0,,,
2023,17.0,2023-12-31,SEA,23.0,1,PIT,30.0,0.0,3.0,42.0,,,
2023,18.0,2024-01-07,SEA,21.0,0,ARI,20.0,1.0,-1.0,43.5,,,
2023,1.0,2023-09-10,SFO,30.0,0,PIT,7.0,1.0,-4.0,36.5,,,
2023,2.0,2023-09-17,SFO,30.0,0,LAR,23.0,1.0,-4.0,41.5,,,
2023,3.0,2023-09-21,SFO,30.0,1,NYG,12.0,1.0,-3.5,53.5,,,
2023,4.0,2023-10-01,SFO,35.0,1,ARI,16.0,1.0,-3.5,51.0,,,
2023,5.0,2023-10-08,SFO,42.0,1,DAL,10.0,1.0,-13.0,48.5,,,
2023,6.0,2023-10-15,SFO,17.0,0,CLE,19.0,0.0,-9.5,41.5,,,
2023,7.0,2023-10-23,SFO,17.0,0,MIN,22.0,0.0,-3.5,52.5,,,
2023,8.0,2023-10-29,SFO,17.0,1,CIN,31.0,0.0,-10.5,47.5,,,
2023,10.0,2023-11-12,SFO,34.0,0,JAX,3.0,1.0,-5.5,48.5,,,
2023,11.0,2023-11-19,SFO,27.0,1,TAM,14.0,1.0,-7.0,45.5,,,
2023,12.0,2023-11-23,SFO,31.0,0,SEA,13.0,1.0,-1.5,51.5,,,
